UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temperature_difference [K],Power [W],Wear_Torque_Interaction,Air temperature [K]_rolling_mean_3,Air temperature [K]_rolling_std_3,Process temperature [K]_rolling_mean_3,Process temperature [K]_rolling_std_3,Rotational speed [rpm]_rolling_mean_3,Rotational speed [rpm]_rolling_std_3,Torque [Nm]_rolling_mean_3,Torque [Nm]_rolling_std_3,Air temperature [K]_rolling_mean_5,Air temperature [K]_rolling_std_5,Process temperature [K]_rolling_mean_5,Process temperature [K]_rolling_std_5,Rotational speed [rpm]_rolling_mean_5,Rotational speed [rpm]_rolling_std_5,Torque [Nm]_rolling_mean_5,Torque [Nm]_rolling_std_5,Type_Ordinal
1971,M16830,M,297.9,307.6,1202,67.0,129,0,0,0,0,0,0,9.700000000000045,8433.50075880668,8643.0,297.9,0.09999999998149414,307.56666666666666,0.057735026886231076,1371.3333333333333,228.3206809146591,49.69999999999998,17.87540209337955,297.9,0.07071067813331244,307.58000000000004,0.04472135954584969,1443.6,191.15909604305932,45.48,13.9307932293894,2
1972,L49151,L,297.9,307.6,1298,52.7,132,0,0,0,0,0,0,9.700000000000045,7163.312961058279,6956.400000000001,297.8666666666667,0.05773502688728115,307.56666666666666,0.057735026886231076,1377.0,225.14661889533284,50.333333333333314,17.967285085213376,297.9,0.07071067813331244,307.58000000000004,0.04472135954584969,1400.2,195.48068958339488,47.92,13.908882054284668,1
1973,L49152,L,297.9,307.6,1612,30.7,134,0,0,0,0,0,0,9.700000000000045,5182.41312926377,4113.8,297.9,0.0,307.6,0.0,1370.6666666666667,214.44191132643257,50.13333333333332,18.285604538361074,297.9,0.07071067813331244,307.58000000000004,0.04472135954584969,1404.8,201.22052579197677,46.5,15.47465670055403,1
1974,L49153,L,297.9,307.6,1747,25.3,136,0,0,0,0,0,0,9.700000000000045,4628.518928509354,3440.8,297.9,0.0,307.6,0.0,1552.3333333333333,230.36999225883037,36.23333333333331,14.513901382238174,297.88,0.0447213595726154,307.58000000000004,0.04472135954584969,1498.0,234.68169932911172,41.4,17.739503938949383,1
1975,L49154,L,298.0,307.6,1450,48.7,138,0,0,0,0,0,0,9.600000000000023,7394.785507774775,6720.6,297.93333333333334,0.057735026886632984,307.6,0.0,1603.0,148.7044047767256,34.899999999999984,12.252346713997374,297.91999999999996,0.044721359573759355,307.6,0.0,1461.8,222.6908170535992,44.879999999999995,16.952050023522272,1
1976,L49155,L,298.0,307.7,1422,45.6,140,0,0,0,0,0,0,9.699999999999989,6790.364025175122,6384.0,297.96666666666664,0.057735026886337616,307.6333333333334,0.05773502688762587,1539.6666666666667,180.1008976472177,39.866666666666646,12.709969839985227,297.93999999999994,0.054772255770366644,307.62,0.04472135954734636,1505.8,175.19474877974963,40.6,11.928118040998779,1
1977,M16836,M,298.1,307.7,1419,47.4,142,0,0,0,0,0,0,9.599999999999966,7043.513561201388,6730.8,298.03333333333336,0.05773502688580432,307.6666666666667,0.057735026888335574,1430.3333333333333,17.09775813765063,47.23333333333331,1.5567059238443037,297.97999999999996,0.08366600266698149,307.64,0.054772255748976956,1530.0,145.0844581614433,39.54,10.762574041557173,2
1978,M16837,M,298.1,307.7,1633,30.7,145,0,0,0,0,0,0,9.599999999999966,5249.925955389416,4451.5,298.06666666666666,0.05773502688553767,307.7,0.0,1491.3333333333333,122.69610154089496,41.23333333333331,9.16642423921857,298.02,0.08366600266754709,307.65999999999997,0.054772255749611316,1534.2,148.31958737806545,39.540000000000006,10.762574041557173,2
1979,L49158,L,298.0,307.7,1442,43.6,148,0,0,0,0,0,0,9.699999999999989,6583.856668079154,6452.8,298.06666666666666,0.05773502688553767,307.7,0.0,1498.0,117.4776574502585,40.56666666666664,8.753475500241828,298.03999999999996,0.05477225577252661,307.67999999999995,0.04472135954967716,1473.2,90.28676536458482,43.2,7.246723397508772,1
1980,H31393,H,298.0,307.6,1420,45.8,150,0,0,0,0,0,0,9.600000000000023,6810.553993962192,6870.0,298.03333333333336,0.05773502688583304,307.6666666666667,0.057735026888294544,1498.3333333333333,117.14236352973934,40.03333333333331,8.157409719594455,298.03999999999996,0.05477225577252661,307.68,0.04472135954967716,1467.2,93.16490755643775,42.620000000000005,6.798676341759545,3
1981,M16840,M,298.0,307.6,1301,58.5,155,0,0,0,0,0,0,9.600000000000023,7970.063482524626,9067.5,298.0,0.0,307.6333333333333,0.057735026887527414,1387.6666666666667,75.85732221304416,49.299999999999976,8.043009387039023,298.03999999999996,0.05477225577252661,307.65999999999997,0.054772255749611316,1443.0,119.76017702057555,45.2,9.936045491039254,2
1982,L49161,L,298.0,307.6,1385,45.0,158,0,0,0,0,0,0,9.600000000000023,6526.658737832796,7110.0,298.0,0.0,307.6,0.0,1368.6666666666667,61.15826463638095,49.76666666666665,7.573858549862878,298.02,0.04472135957642145,307.64,0.054772255748976956,1436.2,122.39975490171372,44.720000000000006,9.860882313464723,1
1983,M16842,M,298.0,307.7,1487,41.3,160,0,0,0,0,0,0,9.699999999999989,6431.164793139177,6608.0,298.0,0.0,307.6333333333334,0.057735026887486385,1391.0,93.14504817756162,48.26666666666665,9.053360333783889,298.0,0.0,307.64,0.054772255748976956,1407.0,69.84625974237701,46.839999999999996,6.738174827058273,2
1984,M16843,M,298.0,307.6,1459,44.4,163,0,0,0,0,0,0,9.600000000000023,6783.703848749512,7237.2,298.0,0.0,307.6333333333334,0.057735026887486385,1443.6666666666667,52.70041113059373,43.56666666666664,1.985782801147453,298.0,0.0,307.62,0.04472135954734636,1410.4,72.34500673854136,47.0,6.650939783218747,2
1985,M16844,M,298.0,307.5,1387,45.5,166,0,0,0,0,0,0,9.5,6608.706665969048,7553.0,298.0,0.0,307.59999999999997,0.09999999998141841,1444.3333333333333,51.588112325744206,43.73333333333331,2.1779194965225352,298.0,0.0,307.6,0.0707106781165034,1403.8,72.75438131136566,46.94,6.665808278071146,2
1986,L49165,L,298.1,307.7,1537,40.8,169,0,0,0,0,0,0,9.599999999999966,6566.933955651816,6895.2,298.03333333333336,0.05773502688583304,307.59999999999997,0.09999999998141841,1461.0,75.01999733404598,43.56666666666664,2.4583192089989083,298.02000000000004,0.04472135957642145,307.62,0.08366600265199052,1451.0,65.58963332722325,43.39999999999999,2.1874642854230073,1
1987,L49166,L,298.1,307.6,1498,42.9,171,0,0,0,0,0,0,9.5,6729.7312869608395,7335.9,298.06666666666666,0.05773502688553767,307.6,0.09999999998141841,1474.0,77.82673062643879,43.06666666666664,2.35442845152134,298.03999999999996,0.05477225577252661,307.62,0.08366600265199052,1473.6,55.9177968092413,42.980000000000004,1.9967473550755266,1
1988,M16847,M,298.2,307.8,1599,31.2,173,0,0,0,0,0,0,9.600000000000023,5224.342919213682,5397.599999999999,298.1333333333334,0.05773502688496335,307.7,0.09999999998269739,1544.6666666666667,50.934598588126676,38.299999999999976,6.237788069500379,298.08,0.08366600266837258,307.64,0.11401754250916887,1496.0,79.91245209602566,40.959999999999994,5.733498059649164,2
1989,H31402,H,298.3,307.9,1420,39.2,176,0,0,0,0,0,0,9.599999999999966,5829.1204489807415,6899.200000000001,298.2,0.09999999998005411,307.76666666666665,0.1527525231544269,1505.6666666666667,89.74593769822454,37.766666666666644,5.9802452569551665,298.14000000000004,0.11401754252151158,307.7,0.15811388300850526,1488.2,86.09123068001524,39.92,5.4163640941133675,3
1990,L49169,L,298.2,307.9,1785,23.4,181,0,0,0,0,0,0,9.699999999999989,4374.039451593069,4235.4,298.23333333333335,0.0577350268841634,307.8666666666666,0.05773502689280298,1601.3333333333333,182.51118687174662,31.26666666666665,7.900210967647426,298.18,0.08366600266977174,307.78,0.1303840481051655,1567.8,137.67243732860837,35.5,8.084553172563075,1
1991,L49170,L,298.2,307.8,1423,48.1,183,0,0,0,0,0,0,9.600000000000023,7167.679774846769,8802.300000000001,298.2333333333333,0.0577350268841634,307.8666666666667,0.05773502689280298,1542.6666666666667,209.87218332435964,36.899999999999984,12.509596316428508,298.2,0.07071067813836439,307.8,0.12247448714061107,1545.0,152.67121536163782,36.96,9.765398097363978,1
1992,M16851,M,298.2,307.8,1583,36.6,185,0,0,0,0,0,0,9.600000000000023,6067.232228171824,6771.0,298.2,0.0,307.8333333333333,0.05773502689203585,1597.0,181.40562284560056,36.03333333333331,12.359746491467181,298.22,0.044721359581721756,307.84000000000003,0.05477225575497229,1562.0,150.85091978506327,35.7,9.197282207260999,2
1993,L49172,L,298.2,307.8,1375,46.6,188,0,0,0,0,0,0,9.600000000000023,6709.918309292199,8760.800000000001,298.2,0.0,307.8,0.0,1460.3333333333333,108.90974856886598,43.76666666666665,6.251666444503655,298.21999999999997,0.044721359581721756,307.84000000000003,0.0547722557549723,1517.2,169.2548374493314,38.78000000000001,9.867725168446897,1
1994,M16853,M,298.3,308.0,1463,42.5,190,0,0,0,0,0,0,9.699999999999989,6511.212573952646,8075.0,298.23333333333335,0.05773502688420441,307.8666666666667,0.11547005382483427,1473.6666666666667,104.40945040241141,41.899999999999984,5.02692749102274,298.21999999999997,0.044721359581721756,307.86,0.08944271910308635,1525.8,164.09509438127515,39.44,10.012142627829492,2
1995,M16854,M,298.2,307.9,1403,45.1,193,0,0,0,0,0,0,9.699999999999989,6626.173921123007,8704.300000000001,298.2333333333333,0.05773502688420441,307.9,0.09999999998531219,1413.6666666666667,44.959240800236095,44.73333333333331,2.0744477176667284,298.21999999999997,0.044721359581721756,307.86,0.08944271910308635,1449.4,81.26992063487938,43.78,4.515196562720303,2
1996,L49175,L,298.3,308.0,1451,47.1,196,0,0,0,0,0,0,9.699999999999989,7156.7679763633005,9231.6,298.26666666666665,0.0577350268840075,307.96666666666664,0.057735026895055164,1439.0,31.749015732779473,44.89999999999998,2.3065125189340088,298.24,0.054772255776867916,307.9,0.10000000000340852,1455.0,79.9499843652242,43.58,4.292668167934858,1
1997,M16856,M,298.4,308.0,1416,38.2,198,1,1,0,0,0,0,9.600000000000023,5664.417218128541,7563.6,298.3,0.09999999997968226,307.96666666666664,0.057735026895055164,1423.3333333333333,24.82606157515951,43.46666666666665,4.669403959107959,298.28,0.08366600267121463,307.93999999999994,0.0894427191045131,1421.6,35.80223456712712,43.9,3.6544493429244937,2
1998,L49177,L,298.3,308.1,1672,41.3,0,0,0,0,0,0,0,9.800000000000011,7231.2760821309375,0.0,298.3333333333333,0.05773502688355214,308.03333333333336,0.05773502689657302,1513.0,138.80561948278708,42.19999999999998,4.517742799230626,298.3,0.07071067814005356,308.0,0.07071067812571896,1481.0,109.56048557760045,42.839999999999996,3.4377318103658214,1
1999,H31412,H,298.3,308.0,1637,30.8,2,0,0,0,0,0,0,9.699999999999989,5279.928165231197,61.6,298.3333333333333,0.05773502688355214,308.03333333333336,0.05773502689657302,1575.0,138.80561948278708,36.766666666666644,5.394750534856573,298.3,0.07071067814005356,308.0,0.07071067812571896,1515.8,128.4239074315978,40.5,6.417554051194319,3
2000,L49179,L,298.4,308.0,1540,37.8,7,0,0,0,0,0,0,9.600000000000023,6095.946385025634,264.59999999999997,298.3333333333333,0.05773502688355214,308.03333333333336,0.05773502689657302,1616.3333333333333,68.38372125976774,36.63333333333331,5.346338310781999,298.34000000000003,0.05477225577901165,308.02,0.04472135956184753,1543.2,111.89146526880234,39.04,5.920557406190765,1
2001,L49180,L,298.4,308.1,1279,53.1,9,0,0,0,0,0,0,9.700000000000045,7112.031696976182,477.90000000000003,298.3666666666666,0.05773502688333472,308.03333333333336,0.05773502689657302,1485.3333333333333,185.15489011455676,40.56666666666664,11.404531263201223,298.36,0.054772255779461806,308.03999999999996,0.05477225576078792,1508.8,162.37518283284425,40.239999999999995,8.150644146323687,1
2002,L49181,L,298.4,308.2,1604,34.9,11,0,0,0,0,0,0,9.800000000000011,5862.170003696506,383.9,298.4,0.0,308.09999999999997,0.0999999999879412,1474.3333333333333,172.16368180697575,41.933333333333316,9.77871838910057,298.36,0.054772255779461806,308.08,0.08366600266091116,1546.4,157.19828243336374,39.58,8.483925977989227,1
2003,L49182,L,298.5,308.2,1654,27.1,13,0,0,0,0,0,0,9.699999999999989,4693.895471630558,352.3,298.43333333333334,0.057735026882957306,308.1666666666667,0.057735026899608737,1512.3333333333333,203.61319538117758,38.366666666666646,13.342163742561956,298.4,0.07071067814178443,308.1,0.10000000000660773,1542.8,153.77158385085198,36.739999999999995,10.004648919377424,1
2004,M16863,M,298.5,308.2,1564,37.5,15,0,0,0,0,0,0,9.699999999999989,6141.813637768046,562.5,298.4666666666667,0.057735026882731674,308.2,0.0,1607.3333333333333,45.09249752823198,33.16666666666665,5.412331598612249,298.43999999999994,0.05477225578128317,308.14,0.0894427191081372,1528.2,145.85335100709756,38.08,9.44309271372468,2
2005,L49184,L,298.5,308.2,1451,47.5,18,0,0,0,0,0,0,9.699999999999989,7217.547322234751,855.0,298.5,0.0,308.2,0.0,1556.3333333333333,101.71692746703275,37.366666666666646,10.200653573832177,298.46,0.054772255781721645,308.18,0.044721359567841366,1510.4,149.43995449677976,40.019999999999996,10.326277160719663,1
2006,L49185,L,298.5,308.3,1504,38.0,20,0,0,0,0,0,0,9.800000000000011,5984.943444598796,760.0,298.5,0.0,308.23333333333335,0.057735026901167615,1506.3333333333333,56.53612414495352,40.99999999999998,5.634713834792378,298.47999999999996,0.04472135958875706,308.22,0.04472135956943654,1555.4,80.15485013397256,37.0,7.313002119512879,1
2007,M16866,M,298.5,308.3,1381,50.5,22,0,0,0,0,0,0,9.800000000000011,7303.208081922631,1111.0,298.5,0.0,308.26666666666665,0.05773502690195526,1445.3333333333333,61.69548875998625,45.333333333333314,6.525590650150566,298.5,0.0,308.24,0.05477225576703103,1510.8,104.65037028123503,40.12,9.261317400888526,2
2008,L49187,L,298.6,308.4,1562,34.4,25,0,0,0,0,0,0,9.799999999999955,5626.885657893655,860.0,298.5333333333333,0.057735026882239394,308.3333333333333,0.05773502690354696,1482.3333333333333,92.42474416158042,40.96666666666665,8.450049309520862,298.52000000000004,0.04472135958987241,308.28000000000003,0.08366600266504663,1492.4,77.82865796093105,41.58,6.993353987894575,1
2009,L49188,L,298.5,308.3,1811,24.7,27,0,0,0,0,0,0,9.800000000000011,4684.292670086084,666.9,298.5333333333333,0.057735026882239394,308.3333333333333,0.05773502690354696,1584.6666666666667,215.89426424371163,36.53333333333331,13.0316281919542,298.52000000000004,0.04472135958987241,308.3,0.07071067813291626,1541.8,164.62593963285252,39.019999999999996,10.382051820329176,1
2010,M16869,M,298.6,308.3,1717,28.7,29,0,0,0,0,0,0,9.699999999999989,5160.369620811081,832.3,298.56666666666666,0.05773502688197275,308.3333333333333,0.05773502690354696,1696.6666666666667,125.73914797442191,29.266666666666648,4.874764951598992,298.54,0.0547722557835229,308.32000000000005,0.04472135957332597,1595.0,170.81129939204726,35.260000000000005,9.937957536636965,2
2011,L49190,L,298.6,308.3,1278,60.5,32,0,0,0,0,0,0,9.699999999999989,8096.826746096974,1936.0,298.56666666666666,0.05773502688197275,308.3,0.0,1602.0,284.50131809888023,37.96666666666665,19.61665958651816,298.56000000000006,0.054772255783961374,308.32,0.04472135957332597,1549.8,222.87821786796394,39.760000000000005,15.193353810136868,1
2012,L49191,L,298.7,308.5,1616,30.2,34,0,0,0,0,0,0,9.800000000000011,5110.65915305578,1026.8,298.6333333333334,0.05773502688139842,308.36666666666673,0.11547005383064317,1537.0,229.91520175925783,39.799999999999976,17.94240786516684,298.6,0.07071067814523362,308.36,0.08944271911244807,1596.8,202.20212659613549,35.7,14.291430999028735,1
2013,L49192,L,298.6,308.4,1397,46.4,36,0,0,0,0,0,0,9.799999999999955,6788.018302660441,1670.3999999999999,298.6333333333333,0.05773502688139842,308.40000000000003,0.09999999999207655,1430.3333333333333,171.44775686293934,45.69999999999998,15.162123861781334,298.6,0.07071067814523362,308.36,0.08944271911244807,1563.8,221.8145621910329,38.1,15.008164444728077,1
2014,L49193,L,298.6,308.4,1485,42.9,38,0,0,0,0,0,0,9.799999999999955,6671.329079530606,1630.2,298.6333333333333,0.05773502688139842,308.43333333333334,0.057735026906110924,1499.3333333333333,110.20133090545491,39.833333333333314,8.524279050649044,298.62,0.044721359592547194,308.38,0.08366600266714644,1498.6,173.67584748605546,41.74,13.021251859940387,1
2015,L49194,L,298.6,308.4,1310,59.7,40,0,0,0,0,0,0,9.799999999999955,8189.8178886432315,2388.0,298.6,0.0,308.4,0.0,1397.3333333333333,87.50047618918174,49.66666666666665,8.863595959503737,298.62,0.044721359592547194,308.4,0.07071067813541887,1417.2,137.29056777506455,47.94,12.634595363524804,1
2016,L49195,L,298.5,308.2,1301,66.3,42,1,0,0,1,0,0,9.699999999999989,9032.738613527908,2784.6,298.56666666666666,0.05773502688197275,308.3333333333333,0.11547005383021038,1365.3333333333333,103.73202655560894,56.29999999999998,12.064824905484347,298.6,0.07071067814523362,308.38,0.10954451151153749,1421.8,131.73344298240895,49.1,14.240259829090293,1
2017,L49196,L,298.5,308.3,1458,44.0,44,0,0,0,0,0,0,9.800000000000011,6717.981730436413,1936.0,298.53333333333336,0.057735026882268115,308.29999999999995,0.09999999999061046,1356.3333333333333,88.16083786655817,56.66666666666665,11.45527534952035,298.56000000000006,0.054772255783961374,308.34000000000003,0.08944271911205365,1390.2,83.6940858125566,51.86,10.51013796293861,1
2018,L49197,L,298.7,308.5,1483,42.5,46,0,0,0,0,0,0,9.800000000000011,6600.224365804356,1955.0,298.56666666666666,0.1154700538193884,308.3333333333333,0.15275252315935756,1414.0,98.6559678884163,50.933333333333316,13.32904097575405,298.58000000000004,0.08366600267557134,308.36,0.1140175425196861,1407.4,93.68190860566187,51.08,11.142351636885417,1
2019,L49198,L,298.7,308.5,1375,46.4,48,0,0,0,0,0,0,9.800000000000011,6681.120376634292,2227.2,298.6333333333333,0.11547005381904381,308.43333333333334,0.11547005383139389,1438.6666666666667,56.53612414495324,44.29999999999998,1.9672315572904515,298.6,0.10000000001877242,308.38,0.13038404811286333,1385.4,83.23641030222043,51.779999999999994,10.596556044300586,1
2020,M16879,M,298.7,308.5,1660,27.0,50,0,0,0,0,0,0,9.800000000000011,4693.539424463151,1350.0,298.7,0.0,308.5,0.0,1506.0,143.88537104236912,38.63333333333332,10.26174124275869,298.62,0.10954451151838433,308.4,0.14142135624567673,1455.4,135.03073724156135,45.24,14.02330203625387,2
2021,H31434,H,298.7,308.4,1560,33.3,53,0,0,0,0,0,0,9.699999999999989,5439.981838956085,1764.8999999999999,298.7,0.0,308.4666666666667,0.05773502690670575,1531.6666666666667,144.59714151162729,35.56666666666664,9.89663242387711,298.65999999999997,0.08944271912178421,308.44,0.08944271911399002,1507.2,107.9569358587005,38.64,8.183092325032183,3
2022,L49201,L,298.7,308.5,1480,42.2,58,0,0,0,0,0,0,9.800000000000011,6540.37702575347,2447.6000000000004,298.7,0.0,308.4666666666667,0.05773502690670575,1566.6666666666667,90.18499505645914,34.16666666666665,7.636971476530226,298.7,0.0,308.47999999999996,0.0447213595795176,1511.6,105.87870418549508,38.28,7.923824834005389,1
2023,L49202,L,298.7,308.4,1373,46.9,60,0,0,0,0,0,0,9.699999999999989,6743.292495248835,2814.0,298.7,0.0,308.43333333333334,0.057735026905889386,1471.0,93.82430388764007,40.79999999999998,6.907242575731691,298.7,0.0,308.46,0.0547722557740168,1489.6,123.30166260030548,39.160000000000004,8.714528099673597,1
2024,L49203,L,298.7,308.5,1444,54.2,62,0,0,0,0,0,0,9.800000000000011,8195.870690489148,3360.4,298.7,0.0,308.46666666666664,0.05773502690670575,1432.3333333333333,54.44569159569531,47.76666666666665,6.046762219016999,298.7,0.0,308.46,0.0547722557740168,1503.4,110.46175808848768,40.72,10.786426655755886,1
2025,M16884,M,298.7,308.6,1722,24.7,64,0,0,0,0,0,0,9.900000000000034,4454.087232406537,1580.8,298.7,0.0,308.5,0.09999999999342184,1513.0,184.4478246008888,41.933333333333316,15.364352681884567,298.7,0.0,308.47999999999996,0.08366600266920206,1515.8,133.51104823197062,40.26,11.540493923571946,2
